eventDate,year,month,decimalLatitude,decimalLongitude,scientificName,individualCount,temperature,season,latitude_zone
2006-02-08,2006,2,31.02548666188379,-79.01445946203481,Acartia clausi,-515.0,19.964928729522033,Winter,Subtropical
2006-12-04,2006,12,37.92095353225993,7.027723577887869,Pseudocalanus elongatus,-1.0,12.96809481891136,Fall,Subtropical
1970-11-06,1970,11,56.67899634420283,9.252166610186649,Pseudocalanus elongatus,34.0,5.8158160189599135,Fall,Temperate High
1975-12-31,1975,12,51.61741711822008,-38.2872226645535,Centropages typicus,6.0,7.596058486624533,Fall,Temperate High
2003-10-20,2003,10,44.27639032425523,-21.580777619431707,Oithona similis,1.0,7.646549078059658,Fall,Temperate Low
2011-10-20,2011,10,67.20495056513253,13.605358425746104,Pseudocalanus elongatus,-3.0,1.7529636381109976,Fall,Subpolar
1961-04-17,1961,4,54.577127138447516,19.832953893069146,Candacia armata,7.0,14.80120853128778,Spring,Temperate High
1972-10-10,1972,10,37.28370543778019,-14.0292159918788,Pseudocalanus elongatus,-5.0,10.892876927147986,Fall,Subtropical
2010-10-27,2010,10,33.58771329768552,-53.69264659658124,Pseudocalanus elongatus,-40.0,12.816534238520372,Fall,Subtropical
2004-12-13,2004,12,32.0288936854461,-41.19494411009302,Pseudocalanus elongatus,,13.442490692529534,Fall,Subtropical
1982-03-08,1982,3,67.58948942280902,-3.054574555655094,Candacia armata,-51.0,11.523979421001812,Winter,Subpolar
2015-03-17,2015,3,35.404873324018155,-79.1437261345419,Pseudocalanus elongatus,-6.0,23.959303140857998,Winter,Subtropical
1963-02-16,1963,2,43.23576740140862,-11.174971075882084,Pseudocalanus elongatus,2.0,15.949527173168423,Winter,Temperate Low
2020-10-26,2020,10,59.625153265894156,-53.47769432200416,Oithona similis,0.0,4.069714254580945,Fall,Temperate High
2018-01-22,2018,1,65.39140270847265,-52.81364600415263,Pseudocalanus elongatus,-77.0,7.577630254297465,Winter,Subpolar
2015-06-11,2015,6,59.175214102103396,-19.30352323941556,Candacia armata,25.0,11.731298758024945,Spring,Temperate High
1990-05-01,1990,5,38.26842355706258,-8.708212503467493,Candacia armata,-14.0,18.66127624846254,Spring,Subtropical
1979-01-31,1979,1,59.165214189664724,-13.745001289087014,Pseudocalanus elongatus,1.0,7.784628733881902,Winter,Temperate High
2000-06-04,2000,6,33.34837901690179,4.580614896175064,Pseudocalanus elongatus,-26.0,18.37805208505193,Spring,Subtropical
1982-04-12,1982,4,46.56518252773247,-54.5231886281453,Pseudocalanus elongatus,69.0,17.962637653976667,Spring,Temperate Low
2016-12-29,2016,12,62.53632267350054,-57.79093758089016,Pseudocalanus elongatus,-58.0,6.236062770387827,Fall,Subpolar
2014-11-26,2014,11,53.199370910523314,-38.4611649259544,Centropages typicus,36.0,5.707493902121946,Fall,Temperate High
1976-07-05,1976,7,68.81891783202028,-74.00009784406294,Pseudocalanus elongatus,-64.0,5.463892561016924,Summer,Subpolar
1979-11-18,1979,11,39.67575942787763,-75.53983221272114,Centropages typicus,-1.0,10.288235575258955,Fall,Subtropical
2018-03-14,2018,3,61.26915451296338,-37.91386043918055,Pseudocalanus elongatus,-4.0,13.106370363721618,Winter,Subpolar
1969-04-30,1969,4,67.36259295082708,-26.738958725632543,Centropages typicus,-205.0,11.063465276725227,Spring,Subpolar
1999-12-10,1999,12,51.71290670513024,-6.601649032810855,Candacia armata,85.0,10.133704222772813,Fall,Temperate High
1987-03-17,1987,3,38.53329265201914,11.221262686969112,Candacia armata,-9.0,19.52849791447118,Winter,Subtropical
1998-10-07,1998,10,69.25168696799653,-47.232280657854346,Centropages typicus,-69.0,1.7211886965770051,Fall,Subpolar
2018-06-17,2018,6,55.87205553011209,14.931590735170076,Pseudocalanus elongatus,16.0,11.437983263593773,Spring,Temperate High
1976-06-24,1976,6,66.79576485124392,-4.104124273562235,Centropages typicus,-309.0,9.129866823939933,Spring,Subpolar
2001-05-19,2001,5,63.6514256302866,-4.326457273426442,Centropages typicus,-22.0,14.929545292968797,Spring,Subpolar
1966-01-23,1966,1,46.42203803970561,9.969206600243496,Paracalanus parvus,,11.914238010941082,Winter,Temperate Low
1990-05-08,1990,5,39.21248525476724,-54.66999693381506,Oithona similis,-10.0,20.914168426966718,Spring,Subtropical
1993-11-29,1993,11,59.21640700096554,-49.484006936187704,Pseudocalanus elongatus,2.0,5.505624352344436,Fall,Temperate High
1979-01-16,1979,1,62.00443948484763,-33.2612810382885,Candacia armata,-3.0,6.906783213521875,Winter,Subpolar
1984-05-29,1984,5,59.41581052259566,-75.89192997337099,Candacia armata,4.0,13.6859782373231,Spring,Temperate High
2009-01-10,2009,1,47.66797349811517,-78.43097190885021,Candacia armata,24.0,13.243238515098902,Winter,Temperate Low
1991-11-07,1991,11,60.59224158841692,-70.25130451174076,Pseudocalanus elongatus,-3.0,4.009134328420895,Fall,Subpolar
1976-06-12,1976,6,51.586119296885606,-22.07409304936455,Candacia armata,161.0,14.466190281641929,Spring,Temperate High
1974-09-12,1974,9,49.36845263831364,-43.136520273578675,Candacia armata,,6.782961766353002,Summer,Temperate Low
2016-05-17,2016,5,56.229062734154496,-31.22796345027473,Pseudocalanus elongatus,13.0,15.377428349442912,Spring,Temperate High
1973-07-19,1973,7,58.219682946234066,-12.13802656273461,Centropages typicus,37.0,9.42863750529808,Summer,Temperate High
2012-10-06,2012,10,44.11765428071341,-58.74344662310211,Centropages typicus,34.0,8.486824508249539,Fall,Temperate Low
1982-03-03,1982,3,68.56886406793723,-75.87769511382635,Oithona similis,-62.0,12.562447303066868,Winter,Subpolar
1983-02-25,1983,2,34.926544821977544,17.14476846717406,Centropages typicus,-30.0,19.025122961296145,Winter,Subtropical
1970-10-31,1970,10,30.789089346267726,-51.158058090654684,Centropages typicus,-118.0,11.553236423881518,Fall,Subtropical
1962-09-27,1962,9,51.950874741592116,-3.3628410296486066,Centropages typicus,20.0,7.058449762291749,Summer,Temperate High
2016-04-18,2016,4,56.568925418988655,-28.62740855034089,Candacia armata,13.0,15.354073520991776,Spring,Temperate High
1963-07-17,1963,7,60.82922737184803,12.424022937756519,Oithona similis,-6.0,9.2648428674162,Summer,Subpolar
1986-09-28,1986,9,66.47259159596479,-55.84363406207313,Centropages typicus,-56.0,2.226082334263916,Summer,Subpolar
1997-11-04,1997,11,32.669523829074045,-30.697452879437932,Centropages typicus,-37.0,11.7149407091768,Fall,Subtropical
1975-02-20,1975,2,62.27660789535355,-72.7780636194862,Candacia armata,-6.0,10.99699851377915,Winter,Subpolar
1983-09-29,1983,9,55.575582376669374,-26.033379734950017,Candacia armata,67.0,6.605797071588972,Summer,Temperate High
1983-07-01,1983,7,43.22961156655502,-23.4935261940508,Pseudocalanus elongatus,4.0,14.668698901759907,Summer,Temperate Low
2019-10-10,2019,10,32.33880708711822,-19.002170983750176,Candacia armata,-36.0,11.961465416329427,Fall,Subtropical
2002-09-13,2002,9,49.181211950554356,-11.975531241775073,Candacia armata,42.0,7.608843934661802,Summer,Temperate Low
1972-05-09,1972,5,66.30429612472406,-36.18100166579665,Centropages typicus,-43.0,10.621671164027068,Spring,Subpolar
1971-04-09,1971,4,40.43151092130414,-61.296208227242715,Metridia lucens,6.0,22.281565393219516,Spring,Temperate Low
2005-04-26,2005,4,63.21645378055499,-13.25316653260947,Oithona similis,-8.0,11.844114479582409,Spring,Subpolar
2005-06-07,2005,6,57.70103443606136,-60.31422360652507,Pseudocalanus elongatus,48.0,11.8719966232444,Spring,Temperate High
1981-12-23,1981,12,39.853752388371205,-73.37883265425518,Pseudocalanus elongatus,0.0,10.936165409735487,Fall,Subtropical
1970-10-18,1970,10,43.68781673743133,-30.03969454723328,Candacia armata,16.0,7.727118256213432,Fall,Temperate Low
1965-12-04,1965,12,37.312198346292455,-55.07991317423375,Centropages typicus,-1.0,14.120775377004453,Fall,Subtropical
1987-10-14,1987,10,32.78209055835468,-35.76591798625016,Centropages typicus,,11.857051380821588,Fall,Subtropical
1968-02-14,1968,2,38.088058950712366,-72.2649597337676,Acartia clausi,-3.0,19.011902059979338,Winter,Subtropical
1972-07-04,1972,7,52.629876143791826,-61.02234084300771,Oithona similis,6.0,10.175028886326906,Summer,Temperate High
1980-02-05,1980,2,68.72096128906256,-42.809179942267775,Centropages typicus,-41.0,10.07068565225362,Winter,Subpolar
2010-06-15,2010,6,56.98970089707608,-20.918312771438202,Centropages typicus,23.0,12.701761071378519,Spring,Temperate High
1963-08-23,1963,8,57.75333953156739,3.1448555778442966,Centropages typicus,48.0,8.402740812146446,Summer,Temperate High
2015-07-01,2015,7,69.3872927162018,-46.80671040844065,Centropages typicus,-213.0,4.882058213180915,Summer,Subpolar
2000-07-06,2000,7,33.51447937921666,-68.4380905882467,Centropages typicus,-55.0,17.98643824542065,Summer,Subtropical
1978-12-07,1978,12,52.448351821987785,-28.982087175315456,Pseudocalanus elongatus,15.0,8.498765763628207,Fall,Temperate High
1987-01-23,1987,1,37.61693031580378,-59.90860079686108,Centropages typicus,-5.0,14.6411512480063,Winter,Subtropical
1961-11-23,1961,11,60.38395709623645,-55.158281901287694,Paracalanus parvus,0.0,5.817785845907432,Fall,Subpolar
1991-06-22,1991,6,38.457643555986465,1.158705204811028,Metridia lucens,-33.0,18.036565344469587,Spring,Subtropical
1994-03-07,1994,3,51.45376233623185,-61.907591413647935,Centropages typicus,,16.653739799517552,Winter,Temperate High
2018-08-06,2018,8,33.73729512326567,-43.868351989937224,Oithona similis,-276.0,13.35768720703376,Summer,Subtropical
2017-12-16,2017,12,35.23005234388512,-19.685998470127558,Pseudocalanus elongatus,-32.0,14.899155022371843,Fall,Subtropical
1989-12-28,1989,12,62.65248317427372,-79.92992088698016,Oithona similis,3.0,5.142622619573155,Fall,Subpolar
1988-07-09,1988,7,38.97332134091719,-39.53831434539274,Calanus finmarchicus,,17.20216322699026,Summer,Subtropical
1999-08-25,1999,8,44.32823887942065,-55.64041920298055,Centropages typicus,12.0,10.154956994162259,Summer,Temperate Low
2004-06-29,2004,6,57.81212059107541,-77.56997895641048,Oithona similis,11.0,12.558264346373564,Spring,Temperate High
1965-07-07,1965,7,62.96212814977584,-20.44857795335256,Pseudocalanus elongatus,,6.001559772520329,Summer,Subpolar
1990-02-11,1990,2,51.173266209231315,-56.18311532990396,Oithona similis,12.0,14.465410516320736,Winter,Temperate High
1990-08-23,1990,8,63.046949915707664,-48.17187956578592,Centropages typicus,-57.0,8.147543339617087,Summer,Subpolar
1982-07-08,1982,7,31.434788601349233,-9.515296687326682,Pseudocalanus elongatus,-35.0,18.391656567179602,Summer,Subtropical
2002-09-27,2002,9,58.739978723587406,-62.30328385409837,Centropages typicus,11.0,5.403354750017384,Summer,Temperate High
2016-02-14,2016,2,69.80361781243786,10.075594570654118,Centropages typicus,-133.0,7.612740461207227,Winter,Subpolar
2005-10-14,2005,10,40.55543936112604,-14.94143851923917,Calanus finmarchicus,6.0,9.938261537243427,Fall,Temperate Low
1978-07-21,1978,7,53.10118228989229,-45.90584745396965,Centropages typicus,32.0,10.677841141411204,Summer,Temperate High
1981-05-14,1981,5,63.63908197333867,2.850705334056471,Oithona similis,-7.0,11.989789411323624,Spring,Subpolar
1983-08-21,1983,8,32.22804918537519,-68.74460429842931,Candacia armata,-127.0,13.551900074010296,Summer,Subtropical
2016-07-17,2016,7,67.06201392372336,0.5789698842203279,Candacia armata,,5.907472349456147,Summer,Subpolar
1986-09-13,1986,9,59.573305818942444,-29.462428592612298,Centropages typicus,13.0,4.990525955327294,Summer,Temperate High
1992-09-06,1992,9,47.4269119574688,-4.322636093678597,Pseudocalanus elongatus,75.0,6.531557780940472,Summer,Temperate Low
1995-06-15,1995,6,39.06136894613063,-73.29458511377912,Centropages typicus,-25.0,17.49792328195681,Spring,Subtropical
2003-08-26,2003,8,44.823327104799596,-24.823083545446018,Oithona similis,6.0,10.863019853708723,Summer,Temperate Low
1975-01-31,1975,1,38.786279034464634,-34.77676552531059,Oithona similis,-3.0,15.747801675498271,Winter,Subtropical
1989-11-27,1989,11,43.28443989273951,-46.263143497337985,Pseudocalanus elongatus,12.0,9.232283951088847,Fall,Temperate Low
1988-11-02,1988,11,56.6516201787758,-27.797912659621147,Centropages typicus,33.0,4.576890029903005,Fall,Temperate High
1973-07-16,1973,7,38.47987587903686,-15.930895102669396,Pseudocalanus elongatus,-25.0,16.667523733297028,Summer,Subtropical
2002-05-08,2002,5,57.96768572512599,-28.13191613519934,Centropages typicus,11.0,14.18918096781206,Spring,Temperate High
1976-03-18,1976,3,51.198808396839084,-42.268759209407385,Oithona similis,64.0,15.381399403753413,Winter,Temperate High
1968-02-18,1968,2,65.01717853533215,-21.931975971942016,Candacia armata,-6.0,9.252077721522811,Winter,Subpolar
2002-05-26,2002,5,49.147699268250676,-75.45151110197536,Centropages typicus,22.0,17.172465982182025,Spring,Temperate Low
1994-06-26,1994,6,68.18930856147495,-16.16952704731944,Candacia armata,-120.0,9.165899735041604,Spring,Subpolar
1989-07-08,1989,7,64.91188624512986,-10.595769141433934,Pseudocalanus elongatus,-173.0,7.345149307557086,Summer,Subpolar
2003-01-09,2003,1,33.88550067124283,-43.138911430790486,Candacia armata,-4.0,17.247876096449204,Winter,Subtropical
1985-07-05,1985,7,34.76307832800347,-49.280706865291094,Metridia lucens,-25.0,16.413890098395164,Summer,Subtropical
2014-08-04,2014,8,34.94394419867591,-25.77962436520736,Candacia armata,-19.0,12.50861859450115,Summer,Subtropical
1996-02-16,1996,2,42.92967571153096,-71.12137259821719,Centropages typicus,13.0,17.51041356598103,Winter,Temperate Low
2006-06-20,2006,6,39.2898469032964,-54.29083034317531,Centropages typicus,-2.0,17.66349078427876,Spring,Subtropical
1984-06-10,1984,6,53.15478024146919,-8.327182979560789,Candacia armata,17.0,13.989155609450155,Spring,Temperate High
1992-04-10,1992,4,41.43229851563696,-9.9273856580118,Oithona similis,6.0,19.636589030346894,Spring,Temperate Low
1993-06-30,1993,6,56.15752268277646,-29.93665583126198,Centropages typicus,35.0,12.295273659558973,Spring,Temperate High
2007-02-25,2007,2,58.34308499068226,-55.711862443000456,Pseudocalanus elongatus,2.0,10.673126489071718,Winter,Temperate High
1998-08-16,1998,8,53.0990963667511,-70.84645352267341,Pseudocalanus elongatus,,9.411426162081922,Summer,Temperate High
1976-11-16,1976,11,30.98875692584221,-28.43147163284126,Centropages typicus,-107.0,12.160507345619605,Fall,Subtropical
1992-11-10,1992,11,56.34313848300897,-20.291707087458953,Pseudocalanus elongatus,18.0,4.208435985404143,Fall,Temperate High
2017-08-01,2017,8,64.62784432761052,-28.122015162387996,Pseudocalanus elongatus,-48.0,6.311097422461847,Summer,Subpolar
2017-04-26,2017,4,60.960231156077,-26.451384142268424,Oithona similis,-4.0,15.114678145750494,Spring,Subpolar
2004-11-06,2004,11,42.23508488803816,-42.58707667122607,Pseudocalanus elongatus,7.0,10.044934827131925,Fall,Temperate Low
1993-05-04,1993,5,62.02550709731385,18.03504978944848,Candacia armata,-15.0,12.851702698291517,Spring,Subpolar
1965-07-01,1965,7,52.26136161945999,-30.757418283313605,Temora longicornis,15.0,13.119485218815552,Summer,Temperate High
1960-03-02,1960,3,53.294812573545386,-19.224269488574535,Pseudocalanus elongatus,105.0,14.804603768321902,Winter,Temperate High
1976-09-26,1976,9,53.25361165919861,-35.66819188701609,Centropages typicus,14.0,6.234965226245009,Summer,Temperate High
1962-01-18,1962,1,64.3848391081792,-59.03107217840546,Pseudocalanus elongatus,-28.0,7.1743413041782205,Winter,Subpolar
1994-04-28,1994,4,69.76962777930373,-73.62761322321603,Paracalanus parvus,-23.0,10.897489038682716,Spring,Subpolar
1984-10-29,1984,10,64.02090796266017,-51.84924641166278,Pseudocalanus elongatus,,4.535064099142051,Fall,Subpolar
1983-07-10,1983,7,50.74977851935707,-24.540344640192863,Candacia armata,20.0,12.045879900930627,Summer,Temperate High
2019-04-29,2019,4,54.29158787215489,13.670070773469973,Centropages typicus,14.0,14.980366215220768,Spring,Temperate High
2001-02-07,2001,2,34.08494465677643,-73.5407803095211,Pseudocalanus elongatus,-11.0,19.778090022979846,Winter,Subtropical
2010-08-11,2010,8,45.127630598357094,-4.781189182092618,Centropages typicus,57.0,10.06712618043008,Summer,Temperate Low
2007-03-22,2007,3,36.67312135577654,-46.558526405303056,Centropages typicus,-4.0,20.890680570069016,Winter,Subtropical
2002-05-10,2002,5,31.37208630855694,12.903107639065638,Oithona similis,-161.0,21.626505590163237,Spring,Subtropical
2015-07-20,2015,7,67.78593824000788,-24.74132760095133,Oithona similis,-3.0,8.779718574858027,Summer,Subpolar
1990-11-07,1990,11,65.75688155319133,-66.70832434281579,Candacia armata,-16.0,1.9930334829364658,Fall,Subpolar
1992-05-26,1992,5,68.4840844025168,-69.79889992347526,Oithona similis,-35.0,11.75627378938092,Spring,Subpolar
1972-05-23,1972,5,44.868215507276986,-6.557897237377816,Pseudocalanus elongatus,11.0,18.997180954318274,Spring,Temperate Low
2015-10-07,2015,10,40.8139670588927,-73.63702125124186,Centropages typicus,5.0,9.67941079052454,Fall,Temperate Low
1980-09-14,1980,9,54.31361237414669,-26.660043862599046,Centropages typicus,44.0,5.084771443848692,Summer,Temperate High
1999-01-31,1999,1,48.86502522496314,-9.202741905238554,Pseudocalanus elongatus,50.0,11.62548123464519,Winter,Temperate Low
1971-05-27,1971,5,53.653723139017444,5.285975116799079,Centropages typicus,40.0,15.57912073552039,Spring,Temperate High
1989-10-28,1989,10,36.58903658130547,-23.010975782570036,Pseudocalanus elongatus,-8.0,11.501626322103359,Fall,Subtropical
1962-01-07,1962,1,41.06984391050211,-4.297817376532933,Centropages typicus,2.0,14.691559235235607,Winter,Temperate Low
2017-12-22,2017,12,53.66701531169021,-37.0924649554218,Oithona similis,6.0,8.228016943879014,Fall,Temperate High
1987-05-28,1987,5,31.363155947736303,0.7246054657715035,Pseudocalanus elongatus,-91.0,23.15008079477787,Spring,Subtropical
2015-12-09,2015,12,42.29962510293316,-57.18307859926243,Pseudocalanus elongatus,7.0,12.18892411522535,Fall,Temperate Low
2019-04-21,2019,4,60.65282398355343,-27.369681611525273,Oithona similis,-3.0,12.35131113093246,Spring,Subpolar
1983-06-17,1983,6,32.945166150095545,-1.7896082037179042,Candacia armata,-126.0,19.968259870248815,Spring,Subtropical
2014-09-09,2014,9,37.192016939224374,-33.51050556690219,Paracalanus parvus,-10.0,11.649524598201793,Summer,Subtropical
1975-05-03,1975,5,44.370743141385844,-26.559222850269002,Paracalanus parvus,11.0,17.250313667751502,Spring,Temperate Low
